brand,title,url,rating,totalReviews,price,image
Samsung,"Samsung Galaxy Note 5, N920P 64GB - Gold Platinum (Sprint)",https://www.amazon.com/Samsung-Galaxy-Note-N920P-64GB/dp/B01N37MPDI,3.9,6,429.99,prod_imgs/B01N37MPDI.jpg
Samsung,Samsung Galaxy S7 - Black - 32GB - Verizon (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-G930V-Verizon-Renewed/dp/B01N4E0RF1,3.8,600,148.96,prod_imgs/B01N4E0RF1.jpg
Apple,"Apple iPhone 6S, 16GB, Gold - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-6S-AT-16GB/dp/B01N4IHGHI,3.7,46,150.0,prod_imgs/B01N4IHGHI.jpg
Apple,"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Quad-Core-Smartphone/dp/B01N4R20RS,3.6,4,209.94,prod_imgs/B01N4R20RS.jpg
Samsung,Samsung Galaxy Note 4 N910P 32GB Frosted White - Sprint (Renewed),https://www.amazon.com/Samsung-Galaxy-N910P-Frosted-White/dp/B01N5WQ2P4,3.2,10,149.99,prod_imgs/B01N5WQ2P4.jpg
Apple,"Apple iPhone 6S, 128GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-128GB/dp/B01N9I0RWL,4.6,3,199.99,prod_imgs/B01N9I0RWL.jpg
Samsung,Samsung TWSAS120VCP-3 Galaxy J1 Luna 4G LTE Total Wireless Prepaid Smartphone,https://www.amazon.com/Samsung-TWSAS120VCP-3-Wireless-Prepaid-Smartphone/dp/B01N9R1JA7,3.7,8,65.23,prod_imgs/B01N9R1JA7.jpg
Samsung,Samsung Galaxy S7 Edge G935V 32GB Gold - Verizon (Renewed),https://www.amazon.com/Samsung-Galaxy-Edge-G935V-32GB/dp/B01N9XOXCK,3.8,606,219.97,prod_imgs/B01N9XOXCK.jpg
Apple,"Apple iPhone 7, 128GB, Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-128GB/dp/B01N9YO1DS,3.5,227,215.0,prod_imgs/B01N9YO1DS.jpg
Samsung,Samsung Galaxy S7 Edge G935A 32GB Gold - Unlocked GSM (Renewed),https://www.amazon.com/Samsung-Galaxy-Edge-G935A-32GB/dp/B01NB1KG8U,4.0,308,207.99,prod_imgs/B01NB1KG8U.jpg
Samsung,Samsung Galaxy Note 5 32GB N920P Gold Platinum - Sprint (Certified Refurbished),https://www.amazon.com/Samsung-Galaxy-Note-N920P-Platinum/dp/B01NC157KR,3.3,69,209.0,prod_imgs/B01NC157KR.jpg
Samsung,Samsung Galaxy Note 5 32GB GSM Unlocked - Black (Renewed) (D132),https://www.amazon.com/Samsung-Galaxy-Note-32GB-Unlocked/dp/B01NC2MEJP,3.2,301,163.99,prod_imgs/B01NC2MEJP.jpg
Samsung,Samsung Galaxy S7 Edge G935P 32GB Black - Sprint (Renewed),https://www.amazon.com/Samsung-Galaxy-Edge-G935P-Black/dp/B06WP78R6X,3.6,60,199.72,prod_imgs/B06WP78R6X.jpg
Samsung,Samsung Galaxy S6 G920A 32GB Unlocked GSM (Black Sapphire) (Renewed),https://www.amazon.com/Samsung-Unlocked-Certified-Refurbished-Sapphire/dp/B06WRSK754,3.2,31,153.97,prod_imgs/B06WRSK754.jpg
Samsung,Samsung Galaxy S6 Edge G925P 32GB White Pearl - Sprint (Certified Refurbished),https://www.amazon.com/Samsung-Galaxy-G925P-White-Pearl/dp/B06WWLYGWW,5.0,2,129.95,prod_imgs/B06WWLYGWW.jpg
Sony,Sony Xperia XA1 G3123 32GB Unlocked GSM LTE Octa-Core Phone w/ 23MP Camera - White,https://www.amazon.com/Sony-Xperia-XA1-Unlocked-Smartphone/dp/B06X9HVVC5,3.0,232,249.99,prod_imgs/B06X9HVVC5.jpg
Apple,"Apple iPhone 7 Plus, 128GB, Silver - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-128GB/dp/B06X9X15Y8,3.9,2,299.99,prod_imgs/B06X9X15Y8.jpg
Apple,"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-128GB/dp/B06XGLHP8V,3.5,83,288.0,prod_imgs/B06XGLHP8V.jpg
Sony,Sony Xperia L1 G3313 16GB Unlocked GSM Quad-Core Android Phone - Pink,https://www.amazon.com/Sony-G3313-Unlocked-Quad-Core-Android/dp/B06XGZHSBS,3.7,117,129.0,prod_imgs/B06XGZHSBS.jpg
Samsung,Samsung Galaxy S6 Edge G925P 32GB Gold - Sprint (Renewed),https://www.amazon.com/Samsung-Galaxy-Edge-G925P-32GB/dp/B06XJCHZPW,1.0,1,124.95,prod_imgs/B06XJCHZPW.jpg
Apple,"Apple iPhone 6S Plus, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-6S-Fully-Unlocked/dp/B06XR1K6HR,3.8,56,249.99,prod_imgs/B06XR1K6HR.jpg
Apple,"Apple iPhone 6S, 64GB, Space Gray - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B06XR8G1TX,3.5,394,156.88,prod_imgs/B06XR8G1TX.jpg
Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-16GB/dp/B06XRG6S73,3.7,379,143.57,prod_imgs/B06XRG6S73.jpg
Apple,"Apple iPhone 6S, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Dual-Core-Camera/dp/B06XRJQX91,3.6,427,158.88,prod_imgs/B06XRJQX91.jpg
Apple,Apple iPhone 7 Plus 256GB Unlocked GSM Quad-Core Phone - Black (Renewed),https://www.amazon.com/Apple-iPhone-256GB-Unlocked-Quad-Core/dp/B06XRJXL3R,4.1,153,324.0,prod_imgs/B06XRJXL3R.jpg
Apple,"Apple iPhone 7 Plus, 128GB, Gold - For Sprint (Renewed)",https://www.amazon.com/Apple-iPhone-128GB-Unlocked-Quad-Core/dp/B06XRN4RWL,3.8,28,304.99,prod_imgs/B06XRN4RWL.jpg
Samsung,Samsung Galaxy J7 - Verizon Carrier Locked No Contract Prepaid Smartphone,https://www.amazon.com/Samsung-Galaxy-J7-Contract-Smartphone/dp/B06XS2GWFC,3.6,381,179.99,prod_imgs/B06XS2GWFC.jpg
Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Quad-Core-Smartphone/dp/B06XS3CTJM,4.0,193,354.99,prod_imgs/B06XS3CTJM.jpg
Apple,Apple iPhone 7 Plus 32GB Unlocked GSM 4G LTE Quad-Core Smartphone - Black (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Quad-Core-Smartphone/dp/B06XS4978K,3.8,101,299.99,prod_imgs/B06XS4978K.jpg
Samsung,Samsung G550T GSM 4G LTE Unlocked Galaxy ON5 Smartphone,https://www.amazon.com/Samsung-G550T-Unlocked-Galaxy-Smartphone/dp/B06XS98LMS,3.5,58,119.0,prod_imgs/B06XS98LMS.jpg
Samsung,Samsung Galaxy S7 Edge 32GB G935A GSM Unlocked (Renewed) (Black),https://www.amazon.com/Samsung-Galaxy-G935A-Unlocked-Renewed/dp/B06XSF5C42,3.5,301,214.97,prod_imgs/B06XSF5C42.jpg
Samsung,"Samsung Galaxy S7 Active G891A 32GB Unlocked GSM Shatter,Dust and Water Resistant Smartphone w/ 12MP Camera (AT&T) - Sandy Gold",https://www.amazon.com/Samsung-Galaxy-S7-Active-Smartphone/dp/B06XW9RMYW,3.5,160,255.99,prod_imgs/B06XW9RMYW.jpg
Samsung,Samsung Galaxy S8+ 64GB GSM Unlocked Phone - International Version (Midnight Black),https://www.amazon.com/Samsung-Galaxy-64GB-Unlocked-Phone/dp/B06XYKR7GP,4.0,54,459.98,prod_imgs/B06XYKR7GP.jpg
Samsung,"Samsung Galaxy S8 SM-G950F Unlocked 64GB - International Version/No Warranty (GSM Only, No CDMA) (Midnight Black)",https://www.amazon.com/Samsung-Galaxy-SM-G950F-Unlocked-64GB/dp/B06XYMCMHD,3.9,117,399.99,prod_imgs/B06XYMCMHD.jpg
Samsung,Samsung Galaxy S8 64GB GSM Unlocked Phone - International Version (Orchid Gray),https://www.amazon.com/Samsung-Galaxy-64GB-Unlocked-Phone/dp/B06XZPNYL7,3.1,20,398.11,prod_imgs/B06XZPNYL7.jpg
Samsung,Samsung Galaxy S8 64GB Unlocked Phone - International Version (Maple Gold),https://www.amazon.com/Samsung-Galaxy-64GB-Unlocked-Phone/dp/B06XZRH5ZC,4.0,117,429.99,prod_imgs/B06XZRH5ZC.jpg
Samsung,"Samsung Galaxy S8+ 64GB Phone -6.2"" display - T-Mobile Unlocked (Arctic Silver)",https://www.amazon.com/Samsung-Galaxy-64GB-Phone-display/dp/B06Y14K2C6,4.1,83,439.98,prod_imgs/B06Y14K2C6.jpg
Samsung,Samsung Galaxy S8 64GB Factory Unlocked Smartphone - US Version (Midnight Black) - US Warranty - [SM-G950UZKAXAA],https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Smartphone/dp/B06Y14T5YW,4.0,2,399.95,prod_imgs/B06Y14T5YW.jpg
Samsung,Samsung Galaxy S8 64GB GSM Unlocked Phone - US Version (Coral Blue),https://www.amazon.com/Samsung-Galaxy-64GB-Unlocked-Phone/dp/B06Y15CB1T,4.0,3,419.95,prod_imgs/B06Y15CB1T.jpg
Samsung,Samsung Galaxy S8 64GB Unlocked Phone - US Version (Orchid Gray),https://www.amazon.com/Samsung-Galaxy-64GB-Unlocked-Phone/dp/B06Y15D68F,3.6,24,393.55,prod_imgs/B06Y15D68F.jpg
Samsung,"Samsung Galaxy S8+ 64GB Factory Unlocked Smartphone - 6.2"" Screen - US Version (Midnight Black) - US Warranty [SM-G955UZKAXAA]",https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Smartphone/dp/B06Y16RL4W,3.7,793,399.98,prod_imgs/B06Y16RL4W.jpg
Samsung,Samsung Galaxy S8 G950U 64GB AT&T GSM Unlocked Phone - Orchid Grey,https://www.amazon.com/Samsung-Galaxy-G950U-Unlocked-Phone/dp/B06Y17BL9Y,2.5,4,319.99,prod_imgs/B06Y17BL9Y.jpg
Samsung,"Samsung Galaxy S8 64GB Phone- 5.8"" display - AT&T Unlocked (Midnight Black)",https://www.amazon.com/Samsung-Galaxy-64GB-Phone-display/dp/B06Y189H68,3.5,48,414.98,prod_imgs/B06Y189H68.jpg
Samsung,Samsung Galaxy S7 G930T 32GB T-Mobile Unlocked - Gold (Certified Refurbished),https://www.amazon.com/Samsung-Galaxy-G930T-T-Mobile-Unlocked/dp/B06Y18MNFG,2.8,5,234.95,prod_imgs/B06Y18MNFG.jpg
Samsung,Samsung Galaxy S7 Edge G935A 32GB Unlocked GSM Smartphone w/12MP Camera - Black,https://www.amazon.com/Samsung-Galaxy-Unlocked-Smartphone-Camera/dp/B06Y29N548,3.5,25,249.95,prod_imgs/B06Y29N548.jpg
Sony,"Sony Xperia XZ Premium - Unlocked Smartphone - 5.5"", 64GB - Dual SIM - Pink (US Warranty)",https://www.amazon.com/Sony-Xperia-XZ-Premium-Smartphone/dp/B06Y2GX8K8,4.0,169,495.0,prod_imgs/B06Y2GX8K8.jpg
Samsung,"Samsung Galaxy S8+, 6.2"" 64GB (Verizon Wireless) - Midnight Black",https://www.amazon.com/Samsung-Galaxy-64GB-Verizon-Wireless/dp/B06Y3HCFZT,4.1,54,729.99,prod_imgs/B06Y3HCFZT.jpg
HUAWEI,"Huawei E8372h-608 Unlocked 150 Mbps 4G LTE WiFi USB Wingle (4G LTE in USA (AT&T only), Europe, Asia, Middle East and Africa) (White, Telenor Logo)",https://www.amazon.com/Huawei-E8372h-608-Unlocked-Wingle-Telenor/dp/B0711S4T9J,3.2,42,64.9,prod_imgs/B0711S4T9J.jpg
Motorola,Verizon Motorola Moto E4 Plus Carrier Locked Prepaid Phone,https://www.amazon.com/Verizon-Motorola-Carrier-Locked-Prepaid/dp/B0714DBSNH,3.8,28,129.99,prod_imgs/B0714DBSNH.jpg
Samsung,Samsung Galaxy S8 Plus (S8+) (SM-G955FD) 4GB RAM / 64GB ROM 6.2-Inch 12MP 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (MAPLE GOLD),https://www.amazon.com/Samsung-SM-G955FD-6-2-Inch-FACTORY-UNLOCKED/dp/B071DQ128D,4.1,112,449.99,prod_imgs/B071DQ128D.jpg
Samsung,Samsung Galaxy S8 Plus (S8+) (SM-G955FD) 4GB RAM / 64GB ROM 6.2-Inch 12MP 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (MIDNIGHT BLACK),https://www.amazon.com/Samsung-SM-G955FD-6-2-Inch-FACTORY-UNLOCKED/dp/B071H9KKKF,4.0,480,450.11,prod_imgs/B071H9KKKF.jpg
Sony,Sony Xperia XA1 Ultra G3223 32GB Unlocked GSM LTE Octa-Core Phone w/ 23MP - Gold,https://www.amazon.com/Sony-Xperia-Ultra-Factory-Unlocked/dp/B071JP8XDJ,3.6,313,299.0,prod_imgs/B071JP8XDJ.jpg
Apple,"Apple iPhone 7 Plus, AT&T Locked, 128GB - Jet Black (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-128GB-Refurbished/dp/B071JPQYGK,3.5,12,284.99,prod_imgs/B071JPQYGK.jpg
Samsung,Samsung Galaxy S6 (SM-G920V) - 32GB Verizon + GSM Smartphone - Black Sapphire (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-G920V-Smartphone-Refurbished/dp/B071VGLCRX,3.7,173,139.99,prod_imgs/B071VGLCRX.jpg
Motorola,Verizon Motorola Moto E4 Prepaid Phone - Carrier Locked to Verizon Prepaid,https://www.amazon.com/Verizon-Motorola-Carrier-Locked-Prepaid/dp/B071VTYHDQ,4.1,47,69.93,prod_imgs/B071VTYHDQ.jpg
Apple,"Apple iPhone 6S, 32GB, Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B071W9WQ8M,3.8,48,151.99,prod_imgs/B071W9WQ8M.jpg
Samsung,Samsung Galaxy S8 Plus 64GB Orchid Gray AT&T,https://www.amazon.com/SAMSUNG-GALAXY-PLUS-64GB-ORCHID/dp/B071XBH5PL,3.5,4,409.97,prod_imgs/B071XBH5PL.jpg
Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,3.7,558,109.0,prod_imgs/B071ZDQ6MV.jpg
Samsung,Samsung Galaxy S7 G930A 32GB Black Onyx - Unlocked GSM,https://www.amazon.com/Samsung-Galaxy-G930A-32GB-Black/dp/B0722NN2RG,3.7,92,239.99,prod_imgs/B0722NN2RG.jpg
Samsung,Samsung Galaxy Tab S2 8.0 inch - 32 GB Tablet (Black) SM-T713 WiFi - (Certified Refurbished),https://www.amazon.com/Samsung-Galaxy-Tab-8-0-inch/dp/B0723HG35R,3.8,3,189.95,prod_imgs/B0723HG35R.jpg
Samsung,"Samsung Galaxy J3 Prime SM-J327T 4G LTE 7.0 Nougat 5"" Smartphone (T-Mobile) - Black",https://www.amazon.com/Samsung-Galaxy-J3-Prime-Black/dp/B0723HG3FG,2.9,13,119.99,prod_imgs/B0723HG3FG.jpg
Google,Google Pixel 1st Gen 32GB Factory Unlocked GSM/CDMA Smartphone for AT&T + T-Mobile + Verizon Wireless + Sprint (Quite Black),https://www.amazon.com/Google-Pixel-Unlocked-Smartphone-Carriers/dp/B072B7XSVT,3.3,33,169.99,prod_imgs/B072B7XSVT.jpg
Samsung,"Samsung Galaxy J3 Prime J327A 16GB 4G LTE 7.0 Nougat 5"" GSM Unlocked - Black",https://www.amazon.com/Samsung-J3-Factory-Unlocked-Phone/dp/B072KPG9PN,3.7,183,128.79,prod_imgs/B072KPG9PN.jpg
Samsung,Samsung Galaxy S8 64GB SM-G950U Midnight Black - Sprint (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-G950U-Midnight-Black/dp/B072MQRRTR,3.2,9,299.95,prod_imgs/B072MQRRTR.jpg
Google,"Google Pixel GSM Unlocked (Renewed) (32GB, Gray)",https://www.amazon.com/Google-Pixel-Unlocked-Renewed-32GB/dp/B072N3GKSM,2.9,319,109.95,prod_imgs/B072N3GKSM.jpg
Samsung,Samsung Galaxy S8 64GB SM-G950U Orchid Gray - Sprint (Renewed),https://www.amazon.com/Samsung-Galaxy-64GB-SM-G950U-Orchid/dp/B072QR6NKG,3.9,11,309.95,prod_imgs/B072QR6NKG.jpg
Motorola,Motorola Moto Z2 4G LTE XT1710-09 Dual Sim Unlocked 64GB 4GB RAM Octa Core Fingerprint 5.5 International Version,https://www.amazon.com/Motorola-XT1710-09-Unlocked-Fingerprint-International/dp/B072R77NG5,3.2,5,296.0,prod_imgs/B072R77NG5.jpg
Samsung,"Samsung Galaxy J3 Prime J327A | (16GB, 1.5 RAM) | 5"" Full HD Display | Dual Camera | 2,600 mAh Battery | Android 7.0 Nougat | 4G LTE | GSM Unlocked Smartphone - (Silver)",https://www.amazon.com/Samsung-Galaxy-Prime-Nougat-Unlocked/dp/B072V2BNM6,3.7,45,129.99,prod_imgs/B072V2BNM6.jpg
Motorola,Motorola XT1775 Moto E Plus (4th Gen.) 32GB Unlocked Fine Gold Smartphone,https://www.amazon.com/Motorola-XT1775-Moto-Unlocked-Smartphone/dp/B072ZWCKP5,4.2,336,244.45,prod_imgs/B072ZWCKP5.jpg
Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-32GB-Rose-Renewed/dp/B0731HBTZ7,3.8,452,199.95,prod_imgs/B0731HBTZ7.jpg
Google,"Google Pixel GSM Unlocked (Renewed) (128GB, Silver)",https://www.amazon.com/Google-Pixel-Unlocked-Renewed-Silver/dp/B0731KVYPN,3.2,41,139.95,prod_imgs/B0731KVYPN.jpg
Apple,"Apple iPhone 6S, 16GB, Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-16GB/dp/B0732NTJ2M,3.5,58,138.0,prod_imgs/B0732NTJ2M.jpg
Samsung,Samsung Convoy 4 B690 Rugged Water-Resistant Verizon Flip Phone w/ 5MP Camera - Blue (Renewed),https://www.amazon.com/Samsung-Convoy-Rugged-Water-Resistant-Verizon/dp/B0735HPCB1,2.5,6,49.99,prod_imgs/B0735HPCB1.jpg
Apple,"Apple iPhone 7, 32GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B0743HD6MS,3.9,30,199.37,prod_imgs/B0743HD6MS.jpg
Samsung,Samsung Galaxy Tab 4 T237P 7.0-inch 16GB Sprint 4G LTE Android Tablet PC - Black (Certified Refurbished),https://www.amazon.com/Samsung-Galaxy-7-0-inch-Sprint-Android/dp/B0743J3P8G,1.0,1,138.95,prod_imgs/B0743J3P8G.jpg
Samsung,Samsung Galaxy S7 G930A 32GB Unlocked GSM 4G LTE Quad-Core Phone w/ 12MP Camera - Rose Gold (Renewed),https://www.amazon.com/Samsung-Galaxy-Unlocked-Quad-Core-Camera/dp/B0743N1S93,4.5,6,167.99,prod_imgs/B0743N1S93.jpg
Samsung,Samsung J327V Eclipse Verizon (Black),https://www.amazon.com/Samsung-J327V-Eclipse-Verizon-black/dp/B07455VT9F,4.2,16,139.0,prod_imgs/B07455VT9F.jpg
Samsung,Samsung Galaxy S7 Edge Verizon Wireless CDMA 4G LTE Smartphone w/ 12MP Camera and Infinity Screen - Silver,https://www.amazon.com/Samsung-Verizon-Wireless-Smartphone-Infinity/dp/B074MJ3Y7L,3.6,16,499.99,prod_imgs/B074MJ3Y7L.jpg
Samsung,Total Wireless Samsung Galaxy S8+ 4G LTE Prepaid Smartphone,https://www.amazon.com/Wireless-Samsung-Galaxy-S8-4G-LTE-Prepaid-Smartphone/dp/B074MJDYZM,5.0,2,743.48,prod_imgs/B074MJDYZM.jpg
HUAWEI,"Huawei Y5 Lite 2017 CRO-L23 5.0"" 4G LTE Quad Core 8GB 8MP Smarthphone Factory Unlocked (Grey) (International Version- No Warranty)",https://www.amazon.com/Huawei-Smarthphone-Unlocked-International-Version/dp/B074N8N1V4,4.1,12,89.9,prod_imgs/B074N8N1V4.jpg
Sony,"Sony Xperia XZ1 Factory Unlocked Phone - 5.2"" Full HD HDR Display - 64GB - Venus Pink (U.S. Warranty)",https://www.amazon.com/Sony-Xperia-Factory-Unlocked-Phone/dp/B074P62MW8,3.8,81,269.99,prod_imgs/B074P62MW8.jpg
Samsung,Samsung Galaxy S8 SM-G950UZVAATT - AT&T - Midnight Black (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-G950UZVAATT-Certified-Refurbished/dp/B074PYHP6Q,2.8,4,269.99,prod_imgs/B074PYHP6Q.jpg
Motorola,"Motorola XT1806 Factory Unlocked Phone - 5.5"" Screen - 64GB - Blush Gold (U.S. Warranty)",https://www.amazon.com/Motorola-XT1806-Factory-Unlocked-Phone/dp/B074VFCXB3,4.5,10,299.99,prod_imgs/B074VFCXB3.jpg
Motorola,"Motorola Moto X4 Factory Unlocked Phone - 32GB - 5.2"" - Super Black - PA8S0006US",https://www.amazon.com/Motorola-Moto-Factory-Unlocked-Phone/dp/B074VFRKZG,4.1,184,261.84,prod_imgs/B074VFRKZG.jpg
Motorola,Motorola Moto Z2 Play XT1710-06 - 64GB Single SIM Factory Unlocked Smartphone (Dark Gray - International Version),https://www.amazon.com/Motorola-Moto-Play-XT1710-06-International/dp/B0751KLN39,3.9,11,195.0,prod_imgs/B0751KLN39.jpg
Samsung,Samsung Galaxy Note8 N950U 64GB Unlocked GSM LTE Android Phone w/ Dual 12 Megapixel Camera - Midnight Black,https://www.amazon.com/Samsung-Galaxy-Unlocked-Android-Megapixel/dp/B07536MYBQ,3.9,546,866.36,prod_imgs/B07536MYBQ.jpg
Samsung,Samsung Galaxy Tab E 8in 16GB 4G LTE AT&T Unlocked Android 5.1.1 Lollipop (Renewed),https://www.amazon.com/Samsung-Unlocked-Lollipop-Certified-Refurbished/dp/B0753QKW5L,2.9,22,114.55,prod_imgs/B0753QKW5L.jpg
Nokia,Nokia 105 [2017] TA-1037 Only 2G Dual-Band (850/1900) Factory Unlocked Mobile Phone Black no warranty (White),https://www.amazon.com/Nokia-TA-1037-Dual-Band-Unlocked-warranty/dp/B07579T83L,3.0,133,34.99,prod_imgs/B07579T83L.jpg
Samsung,Samsung Galaxy S8 SM-G950UZSAVZW - Verizon - Coral Blue (Renewed) …,https://www.amazon.com/Samsung-Galaxy-SM-G950UZSAVZW-Certified-Refurbished/dp/B0757LYR7P,5.0,2,289.95,prod_imgs/B0757LYR7P.jpg
Nokia,Nokia 3310 3G - Unlocked Single SIM Feature Phone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 2.4 Inch Screen - Charcoal,https://www.amazon.com/Nokia-3310-3G-Unlocked-T-Mobile/dp/B075FL4H89,3.4,497,54.99,prod_imgs/B075FL4H89.jpg
Nokia,"Nokia 2 - Android - 8GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5"" Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B075FLG6MV,3.1,359,194.97,prod_imgs/B075FLG6MV.jpg
Samsung,Samsung Galaxy S7 G930T 32GB T-Mobile Unlocked - Black,https://www.amazon.com/Samsung-Galaxy-S7-T-Mobile-Unlocked/dp/B075H3VWGN,4.1,41,287.32,prod_imgs/B075H3VWGN.jpg
Sony,"Sony Xperia XA1 Plus - Unlocked Smartphone - 5.5"", 32GB - Blue (US Warranty)",https://www.amazon.com/Sony-Xperia-XA1-Plus-Smartphone/dp/B075QRTVNC,3.7,34,255.0,prod_imgs/B075QRTVNC.jpg
Samsung,Samsung Galaxy Note 8 SM-N950U 64GB Gray Verizon Unlocked -Excellent,https://www.amazon.com/Samsung-SM-N950U-Galaxy-Verizon-Smartphone/dp/B075SPVK8D,4.4,54,370.99,prod_imgs/B075SPVK8D.jpg
Samsung,Samsung Galaxy Note 5 SM-N920T 64GB White - T-Mobile (Certified Refurbished),https://www.amazon.com/Samsung-Galaxy-Note-SM-N920T-White/dp/B075Z4NBZC,5.0,1,202.95,prod_imgs/B075Z4NBZC.jpg
Samsung,Samsung Galaxy S8+ G955U 64GB Unlocked GSM U.S. Version Smartphone w/ 12MP Camera - Orchid Gray,https://www.amazon.com/Samsung-Galaxy-Unlocked-Version-Smartphone/dp/B075ZD2WFN,3.6,19,429.97,prod_imgs/B075ZD2WFN.jpg
Samsung,Samsung Galaxy S8+ G955U 64GB Unlocked GSM U.S. Version Phone w/ 12MP Camera - Arctic Silver,https://www.amazon.com/Samsung-Galaxy-Unlocked-Version-Camera/dp/B075ZDV79Y,2.6,6,479.98,prod_imgs/B075ZDV79Y.jpg
Samsung,Samsung Galaxy Note 8 64GB Unlocked GSM LTE Android Phone w/ Dual 12 Megapixel Camera - Midnight Black,https://www.amazon.com/Samsung-Galaxy-Unlocked-Android-Megapixel/dp/B075ZGJMQY,3.7,104,407.99,prod_imgs/B075ZGJMQY.jpg
Samsung,Samsung Galaxy S8+ G955U 64GB T-Mobile GSM Smartphone w/ 12MP Camera - Arctic Silver,https://www.amazon.com/Samsung-Galaxy-T-Mobile-Smartphone-Camera/dp/B075ZHJ1SK,3.8,2,439.98,prod_imgs/B075ZHJ1SK.jpg
Samsung,Samsung Galaxy S8+ G955U 64GB Unlocked GSM U.S. Version Phone w/ 12MP Camera - Midnight Black,https://www.amazon.com/Samsung-Galaxy-Unlocked-Version-Camera/dp/B075ZHWDN2,3.3,10,448.97,prod_imgs/B075ZHWDN2.jpg
Apple,"Apple iPhone SE, 32GB, Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B07643YNY8,3.8,61,151.79,prod_imgs/B07643YNY8.jpg
Samsung,Samsung Galaxy S8 64GB G950U AT&T Unlocked - Arctic Silver (Renewed),https://www.amazon.com/Samsung-Galaxy-64GB-G950U-Unlocked/dp/B0764K8Z1H,4.1,8,270.95,prod_imgs/B0764K8Z1H.jpg
Google,"Google Pixel 2 GSM/CDMA Google Unlocked (Clearly White, 64GB, US warranty)",https://www.amazon.com/Google-Pixel-Unlocked-Clearly-warranty/dp/B0766NJPBN,4.0,153,338.99,prod_imgs/B0766NJPBN.jpg
Google,Google Pixel 2 XL 64GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Just Black,https://www.amazon.com/Google-Unlocked-Octa-Core-12-2MP-Camera/dp/B0766TPHSH,4.1,153,409.88,prod_imgs/B0766TPHSH.jpg
Google,Google Pixel 2 XL 128GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Just Black,https://www.amazon.com/Google-Unlocked-Octa-Core-12-2MP-Camera/dp/B0767538YH,3.7,66,392.0,prod_imgs/B0767538YH.jpg
Nokia,Nokia 3310 TA-1036 Unlocked GSM 3G Android Phone - Charcoal,https://www.amazon.com/Nokia-TA-1036-Unlocked-Android-Phone/dp/B076BVNGZQ,4.0,7,58.9,prod_imgs/B076BVNGZQ.jpg
